,path,filename,dimensions
0,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9035/ses-2/func/sub-9035_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9035_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 154)"
1,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9035/ses-2/func/sub-9035_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9035_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 188)"
2,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9035/ses-2/func/sub-9035_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9035_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 330)"
3,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9035/ses-2/func/sub-9035_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9035_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 192)"
4,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9035/ses-2/func/sub-9035_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9035_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
5,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9035/ses-1/func/sub-9035_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9035_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 182)"
6,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9035/ses-1/func/sub-9035_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9035_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
7,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9035/ses-1/func/sub-9035_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9035_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 157)"
8,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9035/ses-1/func/sub-9035_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9035_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 196)"
9,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9035/ses-1/func/sub-9035_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9035_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 390)"
10,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9070/ses-2/func/sub-9070_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9070_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 193)"
11,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9070/ses-2/func/sub-9070_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9070_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
12,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9070/ses-2/func/sub-9070_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9070_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 159)"
13,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9070/ses-2/func/sub-9070_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9070_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 198)"
14,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9070/ses-2/func/sub-9070_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9070_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 354)"
15,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9070/ses-1/func/sub-9070_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9070_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 192)"
16,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9070/ses-1/func/sub-9070_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9070_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 202)"
17,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9070/ses-1/func/sub-9070_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9070_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 158)"
18,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9070/ses-1/func/sub-9070_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9070_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 342)"
19,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9070/ses-1/func/sub-9070_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9070_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
20,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9088/ses-2/func/sub-9088_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9088_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 192)"
21,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9088/ses-2/func/sub-9088_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9088_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 154)"
22,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9088/ses-2/func/sub-9088_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9088_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
23,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9088/ses-2/func/sub-9088_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9088_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 359)"
24,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9088/ses-2/func/sub-9088_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9088_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 184)"
25,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9088/ses-1/func/sub-9088_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9088_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 193)"
26,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9088/ses-1/func/sub-9088_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9088_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 365)"
27,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9088/ses-1/func/sub-9088_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9088_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 207)"
28,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9088/ses-1/func/sub-9088_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9088_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
29,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9088/ses-1/func/sub-9088_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9088_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 164)"
30,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9044/ses-1/func/sub-9044_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9044_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 176)"
31,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9044/ses-1/func/sub-9044_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9044_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 194)"
32,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9044/ses-1/func/sub-9044_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9044_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
33,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9044/ses-1/func/sub-9044_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9044_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 391)"
34,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9044/ses-1/func/sub-9044_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9044_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 225)"
35,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9047/ses-2/func/sub-9047_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9047_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 161)"
36,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9047/ses-2/func/sub-9047_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9047_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
37,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9047/ses-2/func/sub-9047_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9047_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 198)"
38,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9047/ses-2/func/sub-9047_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9047_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 342)"
39,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9047/ses-2/func/sub-9047_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9047_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 193)"
40,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9047/ses-1/func/sub-9047_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9047_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 194)"
41,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9047/ses-1/func/sub-9047_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9047_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 192)"
42,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9047/ses-1/func/sub-9047_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9047_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 344)"
43,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9047/ses-1/func/sub-9047_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9047_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 152)"
44,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9047/ses-1/func/sub-9047_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9047_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 173)"
45,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9061/ses-2/func/sub-9061_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9061_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 157)"
46,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9061/ses-2/func/sub-9061_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9061_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 199)"
47,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9061/ses-2/func/sub-9061_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9061_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 193)"
48,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9061/ses-2/func/sub-9061_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9061_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 335)"
49,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9061/ses-2/func/sub-9061_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9061_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
50,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9061/ses-1/func/sub-9061_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9061_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
51,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9061/ses-1/func/sub-9061_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9061_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 193)"
52,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9061/ses-1/func/sub-9061_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9061_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 192)"
53,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9061/ses-1/func/sub-9061_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9061_ses-1_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 341)"
54,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9061/ses-1/func/sub-9061_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9061_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 152)"
55,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9017/ses-2/func/sub-9017_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9017_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 192)"
56,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9017/ses-2/func/sub-9017_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9017_ses-2_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 150)"
57,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9017/ses-2/func/sub-9017_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9017_ses-2_task-arrows_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 327)"
58,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9017/ses-2/func/sub-9017_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9017_ses-2_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
59,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9017/ses-2/func/sub-9017_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9017_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 186)"
60,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9017/ses-1/func/sub-9017_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9017_ses-1_task-sleepiness_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 200)"
61,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/stand-True_confounds-Masked/sub-9017/ses-1/func/sub-9017_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,sub-9017_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected_v2)_bold.nii.gz,"(87, 103, 65, 185)"
